id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
ts329699,"['andy', 'warhol', 'diary']",SHOW,"['he', 'shot', '1968', 'andy', 'warhol', 'begin', 'documenting', 'life', 'feeling', 'diary', 'series', 'reveal', 'secret', 'behind', 'persona']",NEW,5.0,66,['documentation'],['US'],1.0,tt18082212,7.7,1844.0,1.844,7.6,['andy warhol'],['self archive footage'],['andrew rossi']
ts283080,"['killed', 'sara']",SHOW,"['hellbent', 'exacting', 'revenge', 'proving', 'framed', 'sister', 'murder', 'lex', 'set', 'unearth', 'much', 'crime', 'real', 'culprit']",NEW,5.0,41,"['drama', 'crime', 'thriller']",['MX'],3.0,tt11937816,6.4,13960.0,119.334,7.7,"['manolo cardona', 'carolina miranda', 'gins garca milln', 'claudia ramrez', 'eugenio siller', 'alejandro nones', 'ximena lamadrid']","['lex guzmn', 'elisa lazcano', 'csar lazcano', 'mariana lazcano', 'jose maria', 'rodolfo lazcano', 'sara guzmn']",
ts287976,"['young', 'royal']",SHOW,"['prince', 'wilhelm', 'adjusts', 'life', 'prestigious', 'new', 'boarding', 'school', 'hillerska', 'following', 'heart', 'prof', 'challenging', 'anticipated']",NEW,5.0,45,"['drama', 'romance']",['SE'],2.0,tt14664414,8.3,29025.0,43.342,8.8,"['edvin ryding', 'omar rudberg', 'malte grdinger', 'nikita uggla', 'frida argento', 'nathalie varli', 'fabian penje', 'felicia truedsson', 'carmen gloria', 'ingela olsson', 'nils wetterholm', 'samuel astor', 'uno elger', 'mimmi cyon']","['prince wilhelm', 'simon eriksson', 'august of rns', 'felice ehrencrona', 'sara eriksson', 'madison mccoy', 'henry', 'stella', 'linda', 'anette lilja', 'vincent', 'nils', 'walter', 'fredrika']","['rojda sekersz', 'erika calmeyer']"
ts225657,['halston'],SHOW,"['american', 'fashion', 'designer', 'halston', 'skyrocket', 'fame', 'life', 'start', 'spin', 'control']",NEW,5.0,47,['drama'],['US'],1.0,tt9569546,7.5,14681.0,18.504,7.3,"['ewan mcgregor', 'bill pullman', 'rebecca dayan', 'david pittu', 'krysta rodriguez']","['halston', 'david mahoney', 'elsa peretti', 'joe eula', 'liza minnelli']",
ts229335,"['anxious', 'people']",SHOW,"['failed', 'bank', 'robber', 'lock', 'home', 'along', 'real', 'estate', 'agent', 'two', 'ikea', 'addict', 'pregnant', 'woman', 'suicidal', 'millionaire', 'rabbit']",NEW,5.0,29,"['crime', 'drama', 'comedy']",['SE'],1.0,tt11168604,6.8,3913.0,3.126,6.4,"['sascha zacharias', 'dan ekborg', 'alfred svensson', 'marika lagercrantz', 'carla sehn', 'sofia ledarp', 'petrina solange', 'shima niavarani', 'leif andre', 'per andersson']","['nan', 'jim', 'jack', 'nan', 'julia', 'nan', 'nan', 'nan', 'nan', 'nan']",
ts287559,"['jupiter', 'legacy']",SHOW,"['world', 'first', 'generation', 'superheroes', 'received', 'power', '1930s', 'become', 'revered', 'elder', 'guard', 'present', 'superpowered', 'child', 'struggle', 'live', 'legendary', 'feat', 'parent']",NEW,5.0,45,"['scifi', 'action', 'drama', 'thriller', 'fantasy']",['US'],1.0,tt5774002,6.7,37848.0,59.076,7.3,"['josh duhamel', 'ben daniels', 'leslie bibb', 'andrew horton', 'elena kampouris', 'mike wade', 'matt lanter']","['sheldon sampson  the utopian', 'walter sampson  brainwave', 'grace sampson  lady liberty', 'brandon sampson  paragon', 'chloe sampson', 'fitz small  the flare', 'george hutchene  skyfox']",
ts301625,"['hold', 'tight']",SHOW,"['young', 'man', 'go', 'missing', 'soon', 'friend', 'dy', 'life', 'tightknit', 'affluent', 'warsaw', 'suburb', 'slowly', 'unravels', 'exposing', 'secret', 'lie']",NEW,5.0,47,"['crime', 'drama', 'thriller']",['PL'],1.0,tt15019128,6.1,2288.0,6.901,7.2,"['magdalena boczarska', 'leszek lichota', 'krzysztof oleksyn', 'agnieszka grochowska', 'grzegorz damicki', 'bartomiej topa', 'justyna wasilewska', 'agata abno', 'jacek poniedziaek', 'wiktoria gorodeckaja', 'marta pietka', 'jakub pruski', 'mikolaj sliwa']","['anna barczyk', 'michal barczyk', 'adam barczyk', 'laura goldsztajn', 'pawel kopinski', 'nan', 'wiera', 'kaja', 'natan', 'beata', 'nika', 'blazej', 'gajos']",
ts287438,['innocent'],SHOW,"['accidental', 'killing', 'lead', 'man', 'dark', 'hole', 'intrigue', 'murder', 'find', 'love', 'freedom', 'one', 'phone', 'call', 'brings', 'back', 'nightmare']",NEW,5.0,58,"['thriller', 'drama', 'crime']",['ES'],1.0,tt10147644,7.8,29670.0,15.042,7.8,"['mario casas', 'alexandra jimnez', 'aura garrido', 'jose coronado', 'martina gusman', 'juana acosta', 'gonzalo de castro', 'ana wagener', 'miki esparb', 'xavi sez', 'anna alarcn', 'susi snchez', 'alejandro toro cuenca']","['mateo', 'lorena ortiz', 'olivia  candance russo', 'teo aguilar', 'kimmy dale', 'emma  maria lujan', 'jaime', 'sonia', 'anibal ledesma', 'saez', 'zoe', 'irene', 'romero']",
ts343432,"['yakamoz', 's245']",SHOW,"['disaster', 'strike', 'earth', 'marine', 'biologist', 'research', 'mission', 'submarine', 'must', 'fight', 'advance', 'process', 'conspiracy']",NEW,5.0,48,"['scifi', 'drama', 'action', 'thriller']",['TR'],1.0,tt13317454,6.1,5789.0,13.009,7.2,"['kvan tatltu', 'zge zpirinci', 'ertan saban', 'meri aral', 'jerry hoffmann', 'ece emiolu', 'ecem uzun', 'ersin arc', 'alper saldran']","['arman', 'defne', 'umut', 'hatice', 'felix', 'yonca', 'rana', 'altan', 'server']",
ts287352,"['hit', 'run']",SHOW,"['happily', 'married', 'man', 'life', 'turned', 'upside', 'wife', 'killed', 'mysterious', 'hitandrun', 'accident', 'tel', 'aviv', 'griefstricken', 'confused', 'search', 'wife', 'killer', 'fled', 'u', 'help', 'exlover', 'uncovers', 'disturbing', 'truth', 'beloved', 'secret', 'kept']",NEW,5.0,44,"['drama', 'action', 'thriller', 'crime']",['IL'],1.0,tt9073940,7.0,8602.0,20.178,7.5,"['lior raz', 'kaelen ohm', 'moran rosenblatt', 'tali sharon', 'gal toren', 'gregg henry', 'siena kelly', 'neta orbach', 'sanaa lathan']","['segev azulai', 'danielle wexler azulai', 'tali shapira', 'shira azulai', 'ron sharon', 'martin wexler', 'syd', 'ella azulai', 'naomi hicks']","['rotem shamir', 'neasa hardiman', 'mike barker']"
ts328605,"['midnight', 'pera', 'palace']",SHOW,"['historic', 'istanbul', 'hotel', 'journalist', 'unexpectedly', 'thrust', 'past', 'must', 'stop', 'plot', 'could', 'change', 'fate', 'modern', 'turkey']",NEW,4.0,44,"['thriller', 'drama', 'history']",['TR'],1.0,tt13317508,7.0,7377.0,5.849,6.9,"['hazal kaya', 'james chalmers', 'selahattin paal', 'yasemin szawlowski', 'tansu bier', 'engin hepileri', 'ahmet krat alan']","['esraperide', 'george', 'halit', 'sonia', 'nan', 'nan', 'resepsiyonist']",['emre sahin']
ts328541,"['puppet', 'master', 'hunting', 'ultimate', 'conman']",SHOW,"['harrowing', 'docuseries', 'cruel', 'conman', 'masquerading', 'british', 'spy', 'manipulates', 'steal', 'victim', 'leaving', 'ruined', 'family', 'wake']",NEW,5.0,42,"['documentation', 'crime']",['GB'],1.0,tt15479704,7.0,6370.0,6.409,6.564,,,
ts314135,['voir'],SHOW,"['film', 'lover', 'examine', 'cinematic', 'moment', 'thrilled', 'perplexed', 'challenged', 'forever', 'changed', 'collection', 'visual', 'essay']",NEW,5.0,20,['documentation'],['US'],1.0,tt15677070,6.8,1323.0,1.35,7.2,,,
ts321298,"['business', 'proposal']",SHOW,"['ordinary', 'office', 'worker', 'disguise', 'go', 'blind', 'date', 'attractive', 'bos', 'place', 'friend', 'end', 'unwanted', 'marriage', 'request']",NEW,4.0,61,"['drama', 'romance', 'comedy']",['KR'],1.0,tt14819828,8.1,7806.0,183.465,8.3,"['ahn hyoseop', 'kim sejeong', 'kim mingue', 'seol ina', 'lee duckhwa', 'kim kwangkyu', 'jung youngju', 'kim hyunsook', 'song wonseok', 'choi byungchan', 'im gihong', 'yun sangjeong', 'bae woohee', 'seo hyewon', 'lee soojung']","['kang taemoo', 'shin hari', 'cha sunghoon', 'jin youngseo', 'kang dagoo', 'shin joonghae', 'han mimo', 'yeo euijoo', 'lee minwoo', 'shin hamin', 'kevin', 'kim hyeji', 'go yoora', 'jo yoojung', 'ji min  m kitchen employee']",['park seonho']
ts309930,"['remarriage', 'desire']",SHOW,"['exclusive', 'matchmaking', 'agency', 'woman', 'strive', 'marry', 'desirable', 'bachelor', 'highest', 'echelon', 'society']",NEW,4.0,62,['drama'],['KR'],1.0,tt15268768,7.2,459.0,56.948,7.667,"['kim heeseon', 'lee hyunwook', 'jung eugene', 'park hoon', 'cha jiyeon', 'kim youngah', 'kim sakwon', 'back joohee', 'kim sora', 'nam myungryeol', 'kim yeonghoon', 'kim yoonseo', 'kim sunkyung', 'kim mikyeong', 'jang gwang', 'yoon sukhwa', 'lady jane', 'cha yup']","['seo hyeseung', 'lee hyungju', 'jin yoohui', 'cha seokjin', 'choi yoosun', 'hwang sunghui', 'joo hochan', 'ha youngseo', 'jung mijin', 'son pilyoung', 'choi sungjae', 'heo jungin', 'ko aeran', 'mrs noh', 'cha yonghwan', 'na miok', 'baek jaehui', 'park jinsoo']",['kim jungmin']
ts271888,"['fate', 'winx', 'saga']",SHOW,"['comingofage', 'journey', 'five', 'fairy', 'attending', 'alfea', 'magical', 'boarding', 'school', 'otherworld', 'must', 'learn', 'master', 'power', 'navigating', 'love', 'rivalry', 'monster', 'threaten', 'existence']",NEW,5.0,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],2.0,tt8179402,6.8,39519.0,97.114,8.373,"['abigail cowen', 'hannah van der westhuysen', 'precious mustapha', 'elisha applebaum', 'eliot salt', 'danny griffin', 'sadie soverall', 'robert jamescollier', 'eve best', 'theo graham', 'alex macqueen', 'niamh cremin']","['bloom', 'stella', 'aisha', 'musa', 'terra', 'sky', 'beatrix', 'saul silva', 'farah dowling', 'dane', 'ben harvey', 'student']",
ts219423,"['master', 'universe', 'revelation']",SHOW,"['war', 'eternia', 'begin', 'may', 'final', 'battle', 'heman', 'skeletor', 'new', 'animated', 'series', 'writerdirector', 'kevin', 'smith']",NEW,2.0,26,"['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy']",['US'],2.0,tt10826054,5.3,26422.0,26.04,6.8,"['sarah michelle gellar', 'tiffany smith', 'lena headey', 'liam cunningham', 'mark hamill', 'chris wood', 'stephen root', 'kevin michael richardson', 'susan eisenberg']","['teela voice', 'andra voice', 'evillyn voice', 'duncan  manatarms voice', 'skeletor voice', 'adam  heman voice', 'cringer  battle cat voice', 'beast man voice', 'sorceress voice']",
ts255779,"['gabbys', 'dollhouse']",SHOW,"['colorful', 'series', 'lead', 'preschooler', 'room', 'fantastical', 'dollhouse', 'delightful', 'miniworlds', 'irresistible', 'kitty', 'character']",NEW,1.0,24,"['animation', 'comedy', 'family', 'fantasy']",['US'],4.0,tt9165438,7.0,379.0,15.275,9.0,['laila lockhart kraner'],['gabby voice'],
ts314164,['tomorrow'],SHOW,"['made', 'halfhuman', 'halfspirit', 'accident', 'young', 'man', 'employed', 'company', 'grim', 'reaper', 'underworld', 'carry', 'special', 'mission']",NEW,4.0,61,"['drama', 'fantasy', 'action', 'comedy']",['KR'],1.0,tt18926162,7.7,8564.0,30.75,8.582,"['rowoon', 'kim heeseon', 'lee soohyuk', 'moon seoyoon', 'kim nuri', 'kim sieun', 'yoon jion', 'kim haesook', 'kim chaeeun', 'kim seoyeon', 'min jia', 'ryu sungrok', 'yoon yoosun']","['choi joonwoong', 'goo ryun', 'choi joonggil', 'jeon sooin', 'jang jaehee', 'gop dan  ryu cho hui young', 'im ryoonggoo', 'king of heaven', 'kim hyewon', 'choi minyoung', 'ryung goos mother', 'namgoong jaesoo', 'joon woongs mother']",['kim taeyun']
ts299865,['heist'],SHOW,"['million', 'stolen', 'cash', 'missing', 'luxury', 'bourbon', 'watch', 'ordinary', 'people', 'almost', 'get', 'away', 'extraordinary', 'heist', 'true', 'crime', 'series']",NEW,5.0,43,"['crime', 'documentation']",['US'],1.0,tt14865290,6.8,1748.0,5.935,6.9,"['fred tallchief', 'ed ronan', 'titus tallchief', 'joe dushek', 'larry duis', 'mark irish', 'elaine salter']","['self heathers father', 'self detective lypd', 'self heathers brother', 'self special agent  the bulldog', 'self sergeant lypd', 'self special agent fbi', 'self heathers sister']",
ts321513,"['liberation', 'note']",SHOW,"['three', 'sibling', 'exhausted', 'monotony', 'daytoday', 'adulthood', 'seek', 'find', 'fulfillment', 'freedom', 'unremarkable', 'life']",NEW,5.0,68,"['drama', 'family', 'romance']",['KR'],1.0,tt15146130,8.4,1400.0,16.528,8.1,"['lee minki', 'kim jiwon', 'son sukku', 'lee el', 'cheon hojin', 'lee kiwoo', 'jeon hyejin', 'jeon soojin', 'park sori', 'kim sora', 'choi minchul', 'kim minsong', 'han sangjo', 'park suyoung', 'lee jihye', 'lee hoyoung', 'kong yeji', 'kim sooyeon', 'park shinyoung', 'yang somin', 'lee soobin', 'jung suyoung']","['yeom changhee', 'yeom mijeong', 'mr gu', 'yeom gijeong', 'yeom jeho', 'cho taehun', 'ji hyeona', 'yerin', 'yeom gijeongs friend', 'cho huiseon', 'mr baek', 'samsik', 'oh duhwan', 'park sangmin', 'so hyanggi', 'choi junho', 'han sujin', 'kim jihui', 'park shinyoung', 'director kim', 'ko eunbi', 'cho gyeongseon']",['kim sokyun']
ts273229,"['feria', 'darkest', 'light']",SHOW,"['two', 'sister', 'must', 'face', 'new', 'reality', 'supernatural', 'element', 'revealed', 'parent', 'participated', 'cult', 'ritual', 'ending', 'death']",NEW,5.0,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",['ES'],1.0,tt13323004,5.7,1532.0,12.612,6.8,"['marta nieto', 'carla campra', 'ana tomeno', 'isak frriz', 'ngela cremonte', 'patricia lpez arnaiz', 'sauce ena', 'ernest villegas', 'manolo caro', 'lazar dragojevi', 'pepa gracia', 'pablo gmezpando', 'carmen navas', 'carlos scholz', 'berta hernndez', 'jorge motos', 'salva reina']","['elena', 'sofa', 'eva', 'guilln', 'blanca', 'sandra', 'estrella', 'pablo', 'nan', 'halid', 'candela', 'cullar', 'mar', 'ral', 'vernica', 'chisco', 'marcos']","['jorge dorado', 'carles torrens']"
ts300325,"['surviving', 'summer']",SHOW,"['rebellious', 'brooklyn', 'teen', 'summer', 'torres', 'sent', 'live', 'family', 'friend', 'tiny', 'town', 'shorehaven', 'great', 'ocean', 'road', 'victoria', 'au', 'despite', 'best', 'effort', 'fall', 'love', 'people', 'surf']",NEW,2.0,28,"['drama', 'family']","['DE', 'AU']",1.0,tt13925166,6.3,1433.0,10.719,7.8,"['sky katz', 'kai lewins', 'lilliana bowrey', 'savannah la rain', 'joao marinho', 'chris alosio', 'natalie bond', 'dustin clare']","['summer torres', 'ari gibson', 'poppy tetanui', 'bodhi mercer', 'marlon sousa', 'manu', 'freya', 'thommo']",
ts330425,"['principle', 'pleasure']",SHOW,"['sex', 'joy', 'modern', 'science', 'converge', 'eyeopening', 'series', 'celebrates', 'complex', 'world', 'woman', 'pleasure', 'put', 'stubborn', 'myth', 'rest']",NEW,5.0,51,['documentation'],['US'],1.0,tt18299058,5.7,1121.0,4.446,6.0,['michelle buteau'],['narrator voice'],
ts271413,"['night', 'stalker', 'hunt', 'serial', 'killer']",SHOW,"['beneath', 'sunlit', 'glamour', '1985', 'la', 'lurks', 'relentlessly', 'evil', 'serial', 'killer', 'truecrime', 'story', 'two', 'detective', 'wont', 'rest', 'catch']",NEW,5.0,47,"['documentation', 'crime', 'thriller']",['US'],1.0,tt13651632,7.5,24892.0,15.428,7.4,"['gil carrillo', 'frank salerno', 'pearl carrillo', 'tony valdez', 'laurel erickson', 'paul skolnick', 'linda arthur', 'zoey tur']","['self  homicide bureau la county sheriff', 'self  homicide bureau la county sheriff', 'self  wife of gil carrillo', 'self  reporter kttv news', 'self  reporter knbc news', 'self  producer knbc news', 'self  crime scene technician  la county sheriff', 'self  journalist los angeles news service']",
ts296214,"['become', 'tyrant']",SHOW,"['documentary', 'series', 'explores', 'different', 'political', 'figure', 'throughout', 'history']",NEW,5.0,27,"['documentation', 'war', 'history']",['US'],1.0,tt14832996,7.4,8484.0,11.324,7.5,['peter dinklage'],['narrator'],
ts330347,"['cracow', 'monster']",SHOW,"['young', 'woman', 'haunted', 'past', 'join', 'mysterious', 'professor', 'group', 'gifted', 'student', 'investigate', 'paranormal', 'activity', 'fight', 'demon']",NEW,5.0,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['PL'],1.0,tt15096836,5.5,1694.0,119.993,6.9,"['barbara liberek', 'eryk pratsko', 'mateusz grski', 'kaja chan', 'maja chan', 'daniel namiotko', 'stanisaw cywka', 'anna paliga', 'andrzej chyra', 'stanisaw linowski']","['aleksandra alex walas', 'rafachworz', 'antoni', 'hania', 'basia', 'gigi', 'birdy', 'iliana', 'profesor jan zawadzki', 'lucjan lucky szczsny asystent zawadzkiego']",
ts94677,"['worst', 'roommate', 'ever']",SHOW,"['violent', 'con', 'artist', 'stonecold', 'killer', 'terrifying', 'true', 'story', 'unveil', 'worst', 'cohabitation', 'experience', 'one', 'could', 'ever', 'imagine']",NEW,5.0,47,"['crime', 'documentation', 'drama', 'thriller']",['US'],1.0,tt8323702,8.1,8.0,4.457,6.9,"['john cabrera', 'judy', 'lucero', 'william p wood']","['self detective  sacramento police department', 'self social worker volunteers of america', 'self maribels sister', 'self deputy district attorney']",['domini hofmann']
ts302053,"['change', 'day']",SHOW,"['struggling', 'reallife', 'couple', 'date', 'others', 'partner', 'decide', 'leave', 'person', 'walked', 'someone', 'new']",NEW,2.0,64,['reality'],['KR'],2.0,,4.8,3607.5,13.24,5.0,"['heo youngji', 'jang doyeon', 'yang sechan', 'code kunst']","['nan', 'nan', 'nan', 'nan']",
ts225690,"['vampire', 'garden']",SHOW,"['vampire', 'human', 'lived', 'harmony', 'young', 'girl', 'queen', 'search', 'paradise', 'divided', 'world', 'future', 'two', 'girl', 'want', 'forbidden', 'want', 'play', 'violin', 'want', 'see', 'wider']",NEW,4.0,26,"['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller']",['JP'],1.0,tt10011314,6.7,848.0,7.973,7.8,"['megumi han', 'yu kobayashi']","['momo voice', 'fine voice']",
ts279892,"['ginny', 'georgia']",SHOW,"['angsty', 'awkward', 'fifteen', 'year', 'old', 'ginny', 'miller', 'often', 'feel', 'mature', 'thirty', 'mother', 'irresistible', 'dynamic', 'georgia', 'year', 'run', 'desperately', 'want', 'put', 'root', 'picturesque', 'new', 'england', 'give', 'family', 'something', 'theyve', 'never', 'normal', 'life', 'carpool', 'kombucha', 'georgia', 'past', 'threatens', 'family', 'way', 'anything', 'protect']",NEW,4.0,54,"['drama', 'comedy']",['US'],1.0,tt10813940,7.4,46343.0,71.27,8.1,"['antonia gentry', 'brianne howey', 'mason temple', 'diesel la torraca', 'jennifer robertson', 'felix mallard', 'sara waisglass', 'scott porter', 'raymond ablack', 'katie douglas', 'sabrina grdevich']","['ginny miller', 'georgia miller', 'hunter', 'autsin', 'ellen', 'marcus', 'maxine', 'mayor paul randolph', 'joe', 'abby', 'cynthia fuller']",
ts344184,"['conversation', 'killer', 'john', 'wayne', 'gacy', 'tape']",SHOW,"['dined', 'powerful', 'preyed', 'vulnerable', 'beneath', 'smiling', 'exterior', 'horrifying', 'darkness', 'sadistic', 'serial', 'killer']",NEW,5.0,61,"['documentation', 'crime']",['US'],1.0,tt18970124,7.1,6665.0,94.08,7.4,['john wayne gacy'],['self archive footage'],
ts314594,"['catching', 'killer']",SHOW,"['investigator', 'behind', 'infamous', 'serial', 'killer', 'case', 'reveal', 'harrowing', 'chilling', 'detail', 'extraordinary', 'effort', 'true', 'crime', 'series']",NEW,5.0,41,"['crime', 'documentation']",['US'],2.0,tt15723914,7.1,3250.0,12.506,7.0,"['dana gouge', 'tim relph', 'clark schwartzkopf', 'kevin robinson', 'debbie harris', 'charles coffey', 'kelly otis']","['self homicide detective task force btk', 'self homicide detective task force btk', 'self detective violent crimes bureau phoenix', 'self ass police chief inves phoenix police department', 'self detective', 'self detective profiler', 'self homicide detective wpd task force btk']",
ts1475,['chosen'],SHOW,"['17yearold', 'girl', 'world', 'turned', 'upside', 'friend', 'make', 'disturbing', 'discovery', 'quiet', 'danish', 'town']",NEW,5.0,41,"['scifi', 'drama', 'thriller']",['DK'],1.0,tt16492950,4.3,1246.0,7.199,6.584,"['malaika berenth mosendane', 'andrea heick gadeberg', 'andreas dittmer', 'albert rudbeck lindhardt', 'mohamed djeziri', 'magnus juhl andersen', 'anders heinrichsen', 'line kruse', 'henrik prip', 'marie louise wille', 'ken vedsegaard', 'rikke eberhardt isen']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'leyla']",
ts189612,"['country', 'queen']",SHOW,"['invasive', 'mining', 'company', 'threatens', 'existence', 'village', 'city', 'girl', 'caught', 'two', 'world', 'must', 'return', 'home', 'overcome', 'painful', 'past', 'save', 'find', 'process']",NEW,5.0,60,['drama'],['KE'],1.0,tt10062046,6.85,3503.0,12.067,5.3,"['melissa kiplagat', 'sheila munyiva', 'oliver litondo']","['akisa musyoka', 'anna', 'nan']",
ts330402,['cake'],SHOW,"['skilled', 'cake', 'artist', 'create', 'mouthwatering', 'replica', 'handbag', 'sewing', 'machine', 'mindbending', 'baking', 'contest', 'inspired', 'popular', 'meme']",NEW,2.0,39,['reality'],['US'],1.0,tt18314214,5.7,2411.0,3.846,7.6,['mikey day'],['host'],
ts281062,"['girl', 'oslo']",SHOW,"['pia', 'two', 'israeli', 'kidnapped', 'terrorist', 'sinai', 'desert', 'threatened', 'death', 'twelve', 'prisoner', 'released']",NEW,3.0,33,"['drama', 'thriller']",['NO'],1.0,tt13968792,6.3,3141.0,9.423,7.3,"['shaniaz hama ali', 'amitay yaish ben ousilio', 'raida adon', 'andrea berntzen', 'shadi mari', 'daniel litman', 'anders t andersen', 'rotem abuhab', 'jameel khoury', 'abhin galeya', 'hisham suliman', 'boaz konforty', 'vered feldman', 'andr srum', 'gil frank', 'anneke von der lippe', 'hitham omari', 'amos tamam']","['selma', 'chaim  defense minister', 'layla', 'pia', 'yusuf', 'nadav', 'karl', 'dana', 'bashir', 'abu salim', 'ali', 'grant', 'anat', 'sidi', 'mosh  chief of staff', 'alex', 'karim', 'arik']",
ts312071,"['way', 'househusband']",SHOW,"['tatsu', 'notorious', 'feared', 'yakuza', 'leader', 'nicknamed', 'immortal', 'dragon', 'withdraws', 'criminal', 'syndicate', 'becomes', 'housekeeper', 'help', 'wife', 'miku', 'series', 'feature', 'variety', 'comedic', 'setting', 'typically', 'showing', 'tatsus', 'domestic', 'activity', 'intimidating', 'inequality', 'look', 'well', 'multiple', 'encounter', 'former', 'colleague', 'rival', 'japanese']",NEW,5.0,18,"['animation', 'comedy', 'action', 'crime', 'drama', 'romance']",['JP'],1.0,tt13357124,7.3,3724.0,20.159,8.591,"['kenjiro tsuda', 'shizuka itoh', 'kazuyuki okitsu', 'yoshimasa hosoya', 'atsuko tanaka', 'mao ichimichi', 'jun fukushima', 'kimiko saito', 'hochu otsuka', 'masashi nogawa', 'junichi yanagita']","['tatsu voice', 'miku voice', 'masa voice', 'torajirou voice', 'hibari torii voice', 'gin voice', 'young yakuza lieutenant voice', 'the chairperson of tatsus neighborhood committee voice', 'former yakuza boss voice', 'policeman 1 voice', 'policeman 2 voice']",
ts302363,"['twenty', 'five', 'one']",SHOW,"['dream', 'two', 'young', 'people', 'crushed', 'overwhelming', 'financial', 'crisis', '1990s', 'reunite', 'age', '25', '21', 'spirited', 'pair', 'find', 'friendship', 'affection', 'time', 'adversity', 'venture', 'adulthood', 'together']",NEW,4.0,76,"['drama', 'romance']",['KR'],1.0,tt17513352,8.7,5746.0,57.97,8.6,"['kim taeri', 'nam joohyuk', 'bona', 'choi hyunwook', 'lee joomyung', 'moon woobin', 'choi taejoon', 'kim hyeeun', 'choi myeongbin', 'joo boyoung', 'bang eunjung', 'kim namyee', 'so heejung', 'choi minyeong', 'kim sohyun', 'ok yerin', 'park yoonhee', 'kim yeongseon']","['na heedo', 'baek yijin', 'ko yurim', 'moon jiwoong', 'ji seungwan', 'kang ji soo', 'jung hojin', 'yang chanmi', 'kim minchae', 'lee yeji', 'lee daseul', 'back yijins aunt', 'ji seungwans mother', 'baek yihyun', 'na heedo adult', 'na heedo child', 'back seonghak', 'back yijins mother']",['jung jeehyun']
ts308845,"['billion', 'dollar', 'code']",SHOW,"['1990s', 'berlin', 'artist', 'hacker', 'invented', 'new', 'way', 'see', 'world', 'year', 'later', 'reunite', 'sue', 'google', 'patent', 'infringement']",NEW,5.0,67,"['drama', 'crime', 'thriller']",['DE'],1.0,tt15392100,8.0,8164.0,11.997,8.2,"['leonard scheicher', 'marius ahrendt', 'mark waschke', 'miel matievi', 'lavinia wilson', 'seumas f sargent', 'elias krischke', 'tulian aczel', 'lukas loughran', 'sabrina amali', 'marcel heupermann', 'johanna polley', 'rauand taleb', 'neda rahmanian', 'reza bojerdi', 'adrienn bazso', 'oliver kincses', 'bernhard schtz', 'michelle glick', 'anna leong brophy', 'alexis latham', 'dominique chiout', 'gbor csge', 'krisztina goztola', 'lorena santanasomogyi', 'yuki iwamoto', 'dan cade', 'aljoscha stadelmann', 'steffen jrgens', 'andrs blint', 'clayton nemrow', 'thomas douglas', 'julika jenkins']","['carsten schlter young', 'juri mller young', 'carsten schlter', 'juri mller', 'lea hauswirth', 'eric spears', 'ccc alex young', 'dos', 'brian andersson', 'julia blaschke young', 'bernd young', 'christine young', 'schmolders young', 'julia blaschke', 'schmolders', 'interpreter', 'juri child', 'klaus breuer', 'janet martinez', 'dr jill chen', 'dr callaghan', 'christine', 'juris father', 'juris mother', 'leas assistant', 'katsu hoshi', 'matt boyd', 'bernd', 'ccc alex', 'judge', 'warren steward', 'ralph', 'helga passow']",
ts304310,"['regret', 'life']",SHOW,"['two', 'college', 'sweetheart', 'path', 'cross', 'eight', 'year']",NEW,3.0,71,"['drama', 'romance']",['TW'],1.0,tt20859930,6.510860655737705,25810.5,11.617,6.829174760787145,"['katie chen', 'annie chen', 'guanting liu', 'mingshuai shih', 'summer meng', 'jc lin', 'aggie hsieh', 'phoebe yuan']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['feng kai']
ts253813,['glria'],SHOW,"['small', 'town', 'portugal', 'becomes', 'engulfed', 'web', 'political', 'intrigue', 'young', 'engineer', 'recruited', 'kgb', 'spy', 'historical', 'thriller']",NEW,5.0,44,"['drama', 'history', 'thriller']",['PT'],1.0,tt13064634,7.9,4126.0,5.98,7.0,"['miguel nunes', 'victoria guerra', 'joana ribeiro', 'gonalo waddington', 'carloto cotta', 'marcello urgeghe', 'adriano luz', 'carolina amaral', 'sandra faleiro', 'maria joo pinho', 'afonso pimentel', 'ins castelbranco', 'rafael morais', 'leonor silveira', 'ctia nunes', 'rodrigo toms', 'rita cabao', 'vicente gil', 'pedro caeiro']","['joo vidal', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'carolina', 'nan', 'nan', 'goncalo', 'enfermeira lourdes', 'domingos', 'nan', 'empregada cristina', 'mrio', 'otlia', 'roberto', 'mendes']",
